InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount
50764,9458,Bag,2,2020-06-01 20:44:34.491497166,81.05,1088,Germany,162.1
84543,2708,Bag,3,2020-06-02 08:25:36.512170724,29.11,1008,UK,87.33
55714,4630,Bag,4,2020-06-02 20:06:38.532844282,45.14,1040,Canada,180.56
66835,4211,Bag,4,2020-06-03 07:47:40.553517838,79.72,1047,India,318.88
83744,7538,T-shirt,8,2020-06-03 19:28:42.574191396,97.52,1011,India,780.16
66491,1475,Notebook,1,2020-06-04 07:09:44.594864954,10.66,1009,UK,10.66
28589,8684,Bag,4,2020-06-04 18:50:46.615538512,82.18,1005,Canada,328.72
53484,2207,Notebook,4,2020-06-05 06:31:48.636212070,33.57,1033,Germany,134.28
92989,2960,Bag,1,2020-06-05 18:12:50.656885628,57.32,1051,Germany,57.32
46212,1557,Pen,3,2020-06-06 05:53:52.677559186,32.56,1040,USA,97.68
53525,1882,Bag,5,2020-06-06 17:34:54.698232744,63.28,1082,UK,316.4
57202,5761,Mug,6,2020-06-07 05:15:56.718906302,38.61,1005,Canada,231.66
42635,6867,T-shirt,9,2020-06-07 16:56:58.739579860,36.69,1001,UK,330.21
73208,7963,Pen,9,2020-06-08 04:38:00.760253418,8.6,1014,Germany,77.39999999999999
43828,8166,Pen,9,2020-06-08 16:19:02.780926976,18.96,1016,Canada,170.64000000000001
28711,8929,Mug,1,2020-06-09 04:00:04.801600534,92.12,1015,India,92.12
13420,6347,Bag,9,2020-06-09 15:41:06.822274092,99.84,1027,India,898.5600000000001
10301,8269,T-shirt,8,2020-06-10 03:22:08.842947648,79.15,1084,Canada,633.2
55236,9125,Pen,2,2020-06-10 15:03:10.863621206,32.25,1071,UK,64.5
76235,3454,T-shirt,1,2020-06-11 02:44:12.884294764,43.23,1009,UK,43.23
64240,5494,Pen,1,2020-06-11 14:25:14.904968322,75.25,1009,India,75.25
75726,2946,Bag,6,2020-06-12 02:06:16.925641880,97.01,1009,India,582.0600000000001
20492,3808,Pen,9,2020-06-12 13:47:18.946315438,48.27,1072,Germany,434.43
16102,7642,Pen,7,2020-06-13 01:28:20.966988996,83.8,1027,Canada,586.6
60336,4825,Notebook,5,2020-06-13 13:09:22.987662554,97.63,1023,UK,488.15
95314,4536,Bag,2,2020-06-14 00:50:25.008336112,87.98,1018,Germany,175.96
36641,7068,Mug,1,2020-06-14 12:31:27.029009670,26.58,1096,UK,26.58
44584,4802,Mug,2,2020-06-15 00:12:29.049683228,5.76,1067,India,11.52
42745,5699,Bag,1,2020-06-15 11:53:31.070356786,51.75,1055,Canada,51.75
33093,2970,Mug,3,2020-06-15 23:34:33.091030344,55.48,1066,USA,166.44
76105,6806,Bag,6,2020-06-16 11:15:35.111703900,24.12,1041,Canada,144.72
61885,7142,Mug,8,2020-06-16 22:56:37.132377458,32.04,1011,USA,256.32
46631,3819,Notebook,3,2020-06-17 10:37:39.153051016,77.69,1017,Germany,233.07
82991,1364,Mug,9,2020-06-17 22:18:41.173724574,49.68,1022,USA,447.12
14014,5258,Pen,5,2020-06-18 09:59:43.194398132,35.15,1083,USA,175.75
21093,4119,Bag,7,2020-06-18 21:40:45.215071690,64.15,1005,Germany,449.05000000000007
28070,2863,T-shirt,8,2020-06-19 09:21:47.235745248,67.01,1052,Canada,536.08
45777,1115,T-shirt,3,2020-06-19 21:02:49.256418806,78.09,1097,Germany,234.27
66958,8084,Bag,2,2020-06-20 08:43:51.277092364,19.89,1041,India,39.78
92074,9016,Notebook,2,2020-06-20 20:24:53.297765922,75.44,1065,India,150.88
20729,3384,Mug,5,2020-06-21 08:05:55.318439480,61.95,1029,USA,309.75
55017,4935,Notebook,1,2020-06-21 19:46:57.339113038,10.47,1008,Germany,10.47
76320,8742,T-shirt,2,2020-06-22 07:27:59.359786596,78.86,1090,Germany,157.72
37751,6442,Bag,9,2020-06-22 19:09:01.380460154,41.39,1041,Germany,372.51
88069,3490,Bag,7,2020-06-23 06:50:03.401133710,36.39,1033,Canada,254.73000000000002
64748,7980,Notebook,6,2020-06-23 18:31:05.421807268,47.57,1039,UK,285.42
15801,8661,Notebook,9,2020-06-24 06:12:07.442480826,37.89,1087,UK,341.01
29190,2724,Mug,7,2020-06-24 17:53:09.463154384,37.14,1016,UK,259.98
59689,9182,Pen,5,2020-06-25 05:34:11.483827942,81.77,1028,Canada,408.84999999999997
60993,3767,Pen,9,2020-06-25 17:15:13.504501500,16.83,1099,Germany,151.46999999999997
39592,2137,Mug,6,2020-06-26 04:56:15.525175058,97.21,1049,UK,583.26
20647,5117,Pen,6,2020-06-26 16:37:17.545848616,57.72,1075,Germany,346.32
18716,4420,T-shirt,4,2020-06-27 04:18:19.566522174,22.38,1094,USA,89.52
98891,6845,Pen,1,2020-06-27 15:59:21.587195732,17.47,1048,UK,17.47
97545,5778,Mug,5,2020-06-28 03:40:23.607869290,61.19,1072,USA,305.95
99912,4906,Pen,9,2020-06-28 15:21:25.628542848,65.13,1060,Canada,586.17
80316,4637,Bag,8,2020-06-29 03:02:27.649216406,10.04,1082,India,80.32
12368,3953,Notebook,8,2020-06-29 14:43:29.669889962,28.09,1045,Canada,224.72
87575,6929,T-shirt,5,2020-06-30 02:24:31.690563520,80.57,1045,Canada,402.84999999999997
16655,1276,Bag,9,2020-06-30 14:05:33.711237078,9.71,1016,Canada,87.39000000000001
80031,2999,Bag,3,2020-07-01 01:46:35.731910636,86.23,1065,UK,258.69
86429,2227,Mug,3,2020-07-01 13:27:37.752584194,67.53,1004,USA,202.59
97922,7337,Notebook,1,2020-07-02 01:08:39.773257752,46.27,1053,UK,46.27
65766,4735,Notebook,9,2020-07-02 12:49:41.793931310,37.91,1015,India,341.18999999999994
23403,1695,T-shirt,6,2020-07-03 00:30:43.814604868,6.83,1080,Canada,40.980000000000004
42097,5152,Mug,2,2020-07-03 12:11:45.835278426,83.4,1090,Germany,166.8
88657,8901,T-shirt,8,2020-07-03 23:52:47.855951984,18.56,1006,India,148.48
20966,8470,Pen,9,2020-07-04 11:33:49.876625542,34.41,1007,USA,309.68999999999994
62921,8537,Bag,9,2020-07-04 23:14:51.897299100,59.07,1071,India,531.63
59726,3841,T-shirt,2,2020-07-05 10:55:53.917972658,28.37,1086,UK,56.74
60300,5208,Bag,2,2020-07-05 22:36:55.938646216,52.23,1095,Germany,104.46
32677,9733,Mug,7,2020-07-06 10:17:57.959319772,81.89,1081,UK,573.23
65609,2088,Pen,4,2020-07-06 21:58:59.979993330,49.7,1037,Canada,198.8
66661,4363,Mug,1,2020-07-07 09:40:02.000666888,95.15,1053,Canada,95.15
41024,1024,Pen,8,2020-07-07 21:21:04.021340446,85.51,1075,India,684.08
80313,7144,Pen,2,2020-07-08 09:02:06.042014004,36.64,1014,Canada,73.28
63006,6668,Bag,3,2020-07-08 20:43:08.062687562,43.0,1091,Canada,129.0
25338,5236,Mug,5,2020-07-09 08:24:10.083361120,45.22,1049,USA,226.1
78027,9068,Mug,3,2020-07-09 20:05:12.104034678,64.49,1055,USA,193.46999999999997
90135,3235,T-shirt,7,2020-07-10 07:46:14.124708236,32.25,1094,UK,225.75
29508,8295,Mug,7,2020-07-10 19:27:16.145381794,97.08,1008,UK,679.56
13051,9392,T-shirt,2,2020-07-11 07:08:18.166055352,62.83,1007,USA,125.66
58747,9448,Notebook,7,2020-07-11 18:49:20.186728910,42.94,1018,India,300.58
97142,4747,Notebook,6,2020-07-12 06:30:22.207402468,66.28,1050,USA,397.68
97235,4175,Notebook,9,2020-07-12 18:11:24.228076024,42.56,1071,UK,383.04
64021,5897,Mug,9,2020-07-13 05:52:26.248749582,82.69,1097,Germany,744.21
76412,6037,Mug,2,2020-07-13 17:33:28.269423140,58.94,1056,Canada,117.88
68335,8427,T-shirt,7,2020-07-14 05:14:30.290096698,8.99,1067,Germany,62.93
66179,9605,Pen,5,2020-07-14 16:55:32.310770256,21.79,1030,Germany,108.94999999999999
42093,3014,T-shirt,6,2020-07-15 04:36:34.331443814,87.17,1002,Canada,523.02
79678,2381,Notebook,1,2020-07-15 16:17:36.352117372,58.48,1098,USA,58.48
90738,2098,T-shirt,7,2020-07-16 03:58:38.372790930,95.28,1082,India,666.96
49734,4426,Pen,6,2020-07-16 15:39:40.393464488,11.88,1042,Germany,71.28
82615,4655,Mug,4,2020-07-17 03:20:42.414138046,33.05,1028,India,132.2
83523,8938,T-shirt,1,2020-07-17 15:01:44.434811604,23.39,1009,UK,23.39
27019,1187,Notebook,9,2020-07-18 02:42:46.455485162,57.61,1011,Germany,518.49
93613,6409,Notebook,4,2020-07-18 14:23:48.476158720,41.37,1045,UK,165.48
96672,3092,Mug,2,2020-07-19 02:04:50.496832276,19.94,1029,USA,39.88
83847,3130,T-shirt,8,2020-07-19 13:45:52.517505834,66.06,1093,Germany,528.48
92750,6242,Pen,2,2020-07-20 01:26:54.538179392,55.95,1081,UK,111.9
89634,9549,Mug,5,2020-07-20 13:07:56.558852950,31.1,1087,UK,155.5
38251,6647,T-shirt,6,2020-07-21 00:48:58.579526508,50.58,1031,USA,303.48
35945,6185,Bag,8,2020-07-21 12:30:00.600200066,75.85,1072,India,606.8
42217,6776,Notebook,1,2020-07-22 00:11:02.620873624,24.5,1046,India,24.5
18308,8913,Pen,1,2020-07-22 11:52:04.641547182,32.83,1087,Germany,32.83
15949,8547,Pen,4,2020-07-22 23:33:06.662220740,37.88,1062,USA,151.52
61990,8823,Pen,5,2020-07-23 11:14:08.682894298,75.94,1025,Germany,379.7
11150,8355,Notebook,9,2020-07-23 22:55:10.703567856,85.46,1002,India,769.14
99480,7465,T-shirt,7,2020-07-24 10:36:12.724241414,40.76,1022,USA,285.32
84740,2497,Mug,7,2020-07-24 22:17:14.744914972,33.18,1074,Canada,232.26
76617,3555,T-shirt,8,2020-07-25 09:58:16.765588530,89.5,1073,USA,716.0
26896,6409,Mug,5,2020-07-25 21:39:18.786262086,99.94,1049,USA,499.7
56175,3951,Pen,5,2020-07-26 09:20:20.806935644,68.68,1035,Canada,343.40000000000003
17805,2238,T-shirt,1,2020-07-26 21:01:22.827609202,99.05,1012,UK,99.05
15237,5727,Pen,9,2020-07-27 08:42:24.848282760,67.7,1028,UK,609.3000000000001
30056,4965,Bag,6,2020-07-27 20:23:26.868956320,74.68,1037,UK,448.08000000000004
55543,6686,Pen,9,2020-07-28 08:04:28.889629876,41.92,1076,India,377.28000000000003
66556,4701,Pen,3,2020-07-28 19:45:30.910303436,46.13,1089,USA,138.39000000000001
13343,3780,Mug,5,2020-07-29 07:26:32.930976992,18.69,1083,Canada,93.45
23500,8398,Bag,2,2020-07-29 19:07:34.951650548,83.16,1004,India,166.32
63222,2588,Pen,5,2020-07-30 06:48:36.972324108,93.45,1019,Canada,467.25
39375,3368,Pen,8,2020-07-30 18:29:38.992997664,64.23,1077,India,513.84
19662,6789,Bag,2,2020-07-31 06:10:41.013671224,37.65,1013,India,75.3
26964,1436,Bag,8,2020-07-31 17:51:43.034344780,19.63,1007,India,157.04
69638,3828,T-shirt,4,2020-08-01 05:32:45.055018340,30.19,1047,Canada,120.76
83666,2556,Mug,1,2020-08-01 17:13:47.075691896,29.26,1012,Germany,29.26
95067,8570,Bag,5,2020-08-02 04:54:49.096365456,63.29,1023,India,316.45
77215,8480,Bag,1,2020-08-02 16:35:51.117039012,94.78,1078,UK,94.78
79042,1182,Notebook,7,2020-08-03 04:16:53.137712572,9.59,1064,USA,67.13
23284,8190,Bag,8,2020-08-03 15:57:55.158386128,5.1,1085,Germany,40.8
82789,7687,Mug,3,2020-08-04 03:38:57.179059688,62.02,1033,Germany,186.06
94664,6565,Pen,3,2020-08-04 15:19:59.199733244,31.99,1050,Canada,95.97
71389,8241,Pen,7,2020-08-05 03:01:01.220406800,88.65,1002,Germany,620.5500000000001
19435,8651,Pen,4,2020-08-05 14:42:03.241080360,36.09,1089,Canada,144.36
64340,6575,Pen,3,2020-08-06 02:23:05.261753916,32.53,1077,Canada,97.59
54078,2589,Notebook,8,2020-08-06 14:04:07.282427476,30.6,1057,UK,244.8
88832,9851,Bag,3,2020-08-07 01:45:09.303101032,18.76,1071,India,56.28
61293,1159,Pen,7,2020-08-07 13:26:11.323774592,60.25,1054,Germany,421.75
88781,7555,T-shirt,2,2020-08-08 01:07:13.344448148,20.98,1079,India,41.96
70403,9244,Pen,1,2020-08-08 12:48:15.365121708,45.34,1041,India,45.34
39124,7846,Bag,6,2020-08-09 00:29:17.385795264,48.79,1020,India,292.74
53919,3307,Pen,8,2020-08-09 12:10:19.406468824,6.95,1009,Canada,55.6
45247,2228,Notebook,1,2020-08-09 23:51:21.427142380,6.6,1056,India,6.6
72752,8226,Mug,9,2020-08-10 11:32:23.447815940,54.42,1024,Germany,489.78000000000003
66573,6590,Mug,3,2020-08-10 23:13:25.468489496,71.12,1055,Canada,213.36
69101,7919,Bag,3,2020-08-11 10:54:27.489163052,94.5,1037,Germany,283.5
36646,6585,Mug,4,2020-08-11 22:35:29.509836612,22.02,1085,Canada,88.08
33049,7046,Mug,1,2020-08-12 10:16:31.530510168,14.81,1060,USA,14.81
89605,5945,T-shirt,9,2020-08-12 21:57:33.551183728,9.95,1046,USA,89.55
78385,8927,Bag,3,2020-08-13 09:38:35.571857284,46.42,1053,USA,139.26
50158,8016,Bag,4,2020-08-13 21:19:37.592530844,64.2,1045,USA,256.8
75417,8758,Mug,1,2020-08-14 09:00:39.613204400,84.85,1067,Canada,84.85
33289,6086,Mug,4,2020-08-14 20:41:41.633877960,69.85,1003,India,279.4
19823,8161,Mug,1,2020-08-15 08:22:43.654551516,24.79,1093,UK,24.79
70160,2884,Notebook,5,2020-08-15 20:03:45.675225076,48.87,1065,UK,244.35
51975,2809,Pen,5,2020-08-16 07:44:47.695898632,91.48,1092,USA,457.40000000000003
19540,4167,Notebook,7,2020-08-16 19:25:49.716572192,36.04,1042,India,252.28
26364,7352,Bag,8,2020-08-17 07:06:51.737245748,52.38,1061,Germany,419.04
14611,7056,T-shirt,4,2020-08-17 18:47:53.757919304,96.06,1099,India,384.24
37663,3437,Pen,7,2020-08-18 06:28:55.778592864,74.8,1084,Germany,523.6
61991,7468,T-shirt,4,2020-08-18 18:09:57.799266420,76.04,1084,UK,304.16
67679,6951,Bag,3,2020-08-19 05:50:59.819939980,28.97,1084,India,86.91
40977,6276,Bag,6,2020-08-19 17:32:01.840613536,44.4,1003,India,266.4
59115,9859,T-shirt,4,2020-08-20 05:13:03.861287096,12.82,1064,UK,51.28
98223,8818,T-shirt,3,2020-08-20 16:54:05.881960652,62.62,1061,India,187.85999999999999
70890,5728,T-shirt,9,2020-08-21 04:35:07.902634212,14.85,1089,Germany,133.65
76387,3624,Bag,5,2020-08-21 16:16:09.923307768,84.41,1001,India,422.04999999999995
28071,6738,Mug,7,2020-08-22 03:57:11.943981328,82.38,1008,Germany,576.66
69275,5232,T-shirt,6,2020-08-22 15:38:13.964654884,55.69,1056,USA,334.14
82369,6793,Pen,5,2020-08-23 03:19:15.985328444,18.41,1044,India,92.05
21938,5523,Bag,7,2020-08-23 15:00:18.006002000,7.43,1017,Germany,52.01
45195,6571,Notebook,6,2020-08-24 02:41:20.026675560,80.69,1047,UK,484.14
14000,3224,Notebook,2,2020-08-24 14:22:22.047349116,62.01,1041,USA,124.02
80588,9389,Pen,3,2020-08-25 02:03:24.068022672,72.54,1040,India,217.62
48304,7091,Mug,2,2020-08-25 13:44:26.088696232,33.86,1074,Germany,67.72
79449,9662,T-shirt,3,2020-08-26 01:25:28.109369788,53.4,1088,India,160.2
92986,7361,Bag,1,2020-08-26 13:06:30.130043348,75.98,1089,Germany,75.98
99643,2948,T-shirt,8,2020-08-27 00:47:32.150716904,48.94,1057,India,391.52
30764,8094,Bag,6,2020-08-27 12:28:34.171390464,62.13,1099,USA,372.78000000000003
96027,7318,Notebook,2,2020-08-28 00:09:36.192064020,80.02,1041,USA,160.04
48494,4796,T-shirt,8,2020-08-28 11:50:38.212737580,25.45,1034,India,203.6
13373,1234,Pen,6,2020-08-28 23:31:40.233411136,11.26,1037,India,67.56
22161,4607,Mug,7,2020-08-29 11:12:42.254084696,55.52,1066,Canada,388.64000000000004
37350,9043,Pen,1,2020-08-29 22:53:44.274758252,10.9,1040,India,10.9
35351,1522,Mug,7,2020-08-30 10:34:46.295431812,77.82,1098,India,544.74
98668,6904,T-shirt,3,2020-08-30 22:15:48.316105368,73.33,1049,USA,219.99
25305,5888,T-shirt,8,2020-08-31 09:56:50.336778924,88.76,1085,India,710.08
85353,6832,Mug,6,2020-08-31 21:37:52.357452484,65.76,1071,UK,394.56000000000006
86797,8122,Notebook,4,2020-09-01 09:18:54.378126040,11.38,1078,India,45.52
75953,6842,Bag,8,2020-09-01 20:59:56.398799600,29.05,1044,Canada,232.4
67458,2316,Pen,9,2020-09-02 08:40:58.419473156,81.75,1070,Germany,735.75
30358,2124,Pen,2,2020-09-02 20:22:00.440146716,20.88,1018,USA,41.76
13267,6621,Pen,6,2020-09-03 08:03:02.460820272,71.36,1016,UK,428.15999999999997
92745,6423,T-shirt,5,2020-09-03 19:44:04.481493832,79.12,1064,Germany,395.6
99588,3587,Pen,5,2020-09-04 07:25:06.502167388,36.36,1092,UK,181.8
48513,6672,Bag,3,2020-09-04 19:06:08.522840948,35.62,1076,USA,106.85999999999999
36092,2378,Bag,8,2020-09-05 06:47:10.543514504,57.99,1055,Canada,463.92
21338,4374,Mug,8,2020-09-05 18:28:12.564188064,86.82,1092,USA,694.56
10412,2519,T-shirt,5,2020-09-06 06:09:14.584861620,26.27,1040,UK,131.35
17543,6777,Bag,8,2020-09-06 17:50:16.605535176,94.42,1041,UK,755.36
43496,8935,Notebook,8,2020-09-07 05:31:18.626208736,61.92,1005,USA,495.36
70692,7093,T-shirt,3,2020-09-07 17:12:20.646882292,99.25,1068,India,297.75
99084,9418,T-shirt,2,2020-09-08 04:53:22.667555852,13.51,1097,USA,27.02
54425,6355,Bag,9,2020-09-08 16:34:24.688229408,17.02,1074,Canada,153.18
48756,5968,Notebook,2,2020-09-09 04:15:26.708902968,83.53,1072,USA,167.06
28888,6574,Mug,9,2020-09-09 15:56:28.729576524,87.15,1039,Germany,784.35
45735,5072,Bag,4,2020-09-10 03:37:30.750250084,47.32,1040,India,189.28
57295,3257,Notebook,2,2020-09-10 15:18:32.770923640,72.84,1008,Germany,145.68
93042,9588,T-shirt,1,2020-09-11 02:59:34.791597200,87.42,1007,USA,87.42
95999,5424,Notebook,4,2020-09-11 14:40:36.812270756,9.1,1043,India,36.4
27955,4237,T-shirt,9,2020-09-12 02:21:38.832944316,59.53,1057,Germany,535.77
47841,4893,Bag,9,2020-09-12 14:02:40.853617872,86.08,1066,Germany,774.72
80640,3005,Bag,4,2020-09-13 01:43:42.874291428,42.82,1012,India,171.28
75510,3016,Pen,9,2020-09-13 13:24:44.894964988,33.73,1018,India,303.57
44911,2772,Pen,6,2020-09-14 01:05:46.915638544,80.59,1097,UK,483.54
69031,9353,Pen,1,2020-09-14 12:46:48.936312104,36.9,1095,India,36.9
98726,4976,Bag,6,2020-09-15 00:27:50.956985660,5.3,1048,USA,31.799999999999997
17357,2751,Mug,9,2020-09-15 12:08:52.977659220,96.16,1079,Canada,865.4399999999999
42479,9967,Bag,2,2020-09-15 23:49:54.998332776,61.25,1099,UK,122.5
71476,8430,Notebook,6,2020-09-16 11:30:57.019006336,82.85,1081,India,497.09999999999997
54811,8170,Bag,2,2020-09-16 23:11:59.039679892,83.4,1077,Canada,166.8
46208,7469,Bag,4,2020-09-17 10:53:01.060353452,11.31,1029,UK,45.24
30150,4220,T-shirt,8,2020-09-17 22:34:03.081027008,21.23,1065,USA,169.84
81180,1539,T-shirt,7,2020-09-18 10:15:05.101700568,34.56,1076,Canada,241.92000000000002
53286,2461,T-shirt,9,2020-09-18 21:56:07.122374124,35.47,1090,India,319.23
78450,6184,Bag,7,2020-09-19 09:37:09.143047680,67.58,1058,India,473.06
31352,9547,Mug,1,2020-09-19 21:18:11.163721240,64.2,1052,USA,64.2
65069,1234,Notebook,2,2020-09-20 08:59:13.184394796,51.99,1051,UK,103.98
24397,2548,Notebook,6,2020-09-20 20:40:15.205068356,25.07,1080,Canada,150.42000000000002
51555,8480,Mug,7,2020-09-21 08:21:17.225741912,41.29,1030,USA,289.03
56959,5213,Mug,3,2020-09-21 20:02:19.246415472,56.64,1014,UK,169.92000000000002
10728,2673,Notebook,9,2020-09-22 07:43:21.267089028,49.46,1019,Germany,445.14
60517,7708,Pen,7,2020-09-22 19:24:23.287762588,17.09,1004,Germany,119.63
76234,8982,T-shirt,6,2020-09-23 07:05:25.308436144,66.7,1006,UK,400.20000000000005
49954,3100,T-shirt,6,2020-09-23 18:46:27.329109704,11.94,1017,India,71.64
57280,4748,Notebook,1,2020-09-24 06:27:29.349783260,40.93,1055,India,40.93
89459,4173,Mug,5,2020-09-24 18:08:31.370456820,72.45,1074,Germany,362.25
26779,2815,Pen,3,2020-09-25 05:49:33.391130376,6.9,1095,India,20.700000000000003
73932,4841,Notebook,7,2020-09-25 17:30:35.411803936,59.15,1090,India,414.05
82936,9016,T-shirt,3,2020-09-26 05:11:37.432477492,36.78,1089,UK,110.34
34466,8011,Bag,5,2020-09-26 16:52:39.453151048,5.84,1044,UK,29.2
46939,5493,Mug,7,2020-09-27 04:33:41.473824608,23.09,1027,India,161.63
79896,1674,Bag,3,2020-09-27 16:14:43.494498164,94.39,1049,UK,283.17
45270,9088,Notebook,2,2020-09-28 03:55:45.515171724,54.51,1001,Canada,109.02
69163,9578,T-shirt,6,2020-09-28 15:36:47.535845280,99.74,1083,Germany,598.4399999999999
92637,3158,Pen,8,2020-09-29 03:17:49.556518840,54.86,1067,Canada,438.88
61934,3661,Bag,4,2020-09-29 14:58:51.577192396,56.67,1076,Canada,226.68
74895,3064,Pen,9,2020-09-30 02:39:53.597865956,42.23,1023,India,380.07
42307,4253,T-shirt,8,2020-09-30 14:20:55.618539512,34.45,1047,India,275.6
64098,5979,Bag,7,2020-10-01 02:01:57.639213072,28.9,1044,Canada,202.29999999999998
70921,8703,Pen,7,2020-10-01 13:42:59.659886628,37.62,1092,Canada,263.34
15486,9931,Pen,3,2020-10-02 01:24:01.680560188,48.69,1057,USA,146.07
18335,2401,Bag,6,2020-10-02 13:05:03.701233744,23.24,1035,USA,139.44
96900,4259,T-shirt,5,2020-10-03 00:46:05.721907300,26.36,1001,Germany,131.8
99112,4923,Pen,1,2020-10-03 12:27:07.742580860,30.8,1017,Canada,30.8
21130,5214,Notebook,3,2020-10-04 00:08:09.763254416,47.68,1048,UK,143.04
97508,4227,Bag,1,2020-10-04 11:49:11.783927976,67.02,1007,USA,67.02
70566,3745,Mug,4,2020-10-04 23:30:13.804601532,86.33,1057,India,345.32
76703,7091,Mug,3,2020-10-05 11:11:15.825275092,32.28,1014,Canada,96.84
37192,4866,T-shirt,4,2020-10-05 22:52:17.845948648,22.45,1016,UK,89.8
11062,6818,Notebook,9,2020-10-06 10:33:19.866622208,40.99,1022,UK,368.91
94076,3222,Pen,3,2020-10-06 22:14:21.887295764,89.97,1065,UK,269.90999999999997
99780,3792,Mug,6,2020-10-07 09:55:23.907969324,5.94,1069,India,35.64
31545,5063,T-shirt,6,2020-10-07 21:36:25.928642880,69.4,1092,USA,416.40000000000003
31689,2524,Notebook,7,2020-10-08 09:17:27.949316440,50.33,1026,UK,352.31
21174,9224,Notebook,9,2020-10-08 20:58:29.969989996,20.3,1036,USA,182.70000000000002
98461,7198,T-shirt,7,2020-10-09 08:39:31.990663552,35.5,1048,Germany,248.5
19348,5025,T-shirt,1,2020-10-09 20:20:34.011337112,26.37,1063,India,26.37
33714,3566,Pen,8,2020-10-10 08:01:36.032010668,88.39,1033,USA,707.12
48102,3803,T-shirt,5,2020-10-10 19:42:38.052684228,50.78,1017,USA,253.9
84460,4709,Pen,9,2020-10-11 07:23:40.073357784,58.49,1063,UK,526.41
99930,7155,Pen,5,2020-10-11 19:04:42.094031344,61.4,1073,UK,307.0
16801,1719,Bag,5,2020-10-12 06:45:44.114704900,65.76,1043,India,328.8
82267,7516,Notebook,2,2020-10-12 18:26:46.135378460,52.08,1016,USA,104.16
58136,5579,Notebook,3,2020-10-13 06:07:48.156052016,6.7,1058,Canada,20.1
33625,1972,Notebook,9,2020-10-13 17:48:50.176725576,36.8,1012,UK,331.2
92873,4718,Bag,7,2020-10-14 05:29:52.197399132,22.47,1051,UK,157.29
82592,8395,Pen,1,2020-10-14 17:10:54.218072692,69.61,1059,Germany,69.61
87052,5402,Pen,3,2020-10-15 04:51:56.238746248,10.39,1041,India,31.17
54261,5552,T-shirt,2,2020-10-15 16:32:58.259419804,58.56,1090,USA,117.12
11542,3207,Bag,1,2020-10-16 04:14:00.280093364,25.01,1063,USA,25.01
31677,5426,T-shirt,9,2020-10-16 15:55:02.300766920,95.14,1065,USA,856.26
56732,7919,Bag,8,2020-10-17 03:36:04.321440480,36.88,1033,UK,295.04
60343,9835,T-shirt,5,2020-10-17 15:17:06.342114036,35.9,1094,India,179.5
49081,9386,Mug,2,2020-10-18 02:58:08.362787596,92.72,1086,USA,185.44
72856,9680,Notebook,1,2020-10-18 14:39:10.383461152,44.65,1070,Canada,44.65
98858,3204,Notebook,7,2020-10-19 02:20:12.404134712,96.47,1063,Germany,675.29
29065,6345,Pen,2,2020-10-19 14:01:14.424808268,7.3,1032,Germany,14.6
93460,4276,Mug,1,2020-10-20 01:42:16.445481828,34.1,1011,USA,34.1
98092,2102,Notebook,2,2020-10-20 13:23:18.466155384,68.29,1075,UK,136.58
64693,6243,Pen,7,2020-10-21 01:04:20.486828944,89.63,1018,Germany,627.41
36962,7614,Mug,7,2020-10-21 12:45:22.507502500,29.36,1008,Germany,205.51999999999998
38295,9707,Notebook,6,2020-10-22 00:26:24.528176060,93.4,1073,Germany,560.4000000000001
23807,6223,T-shirt,5,2020-10-22 12:07:26.548849616,61.44,1016,Germany,307.2
52348,9584,Bag,3,2020-10-22 23:48:28.569523172,81.1,1049,USA,243.29999999999998
36432,1630,Mug,3,2020-10-23 11:29:30.590196732,42.73,1038,India,128.19
93285,7683,Pen,9,2020-10-23 23:10:32.610870288,25.16,1040,India,226.44
67854,1277,Mug,4,2020-10-24 10:51:34.631543848,91.57,1009,UK,366.28
50262,1232,Pen,9,2020-10-24 22:32:36.652217404,93.65,1011,Canada,842.85
47080,6690,Mug,4,2020-10-25 10:13:38.672890964,52.27,1078,India,209.08
